queryID,query_name,qstart,qend,refID,ref_name,rstart,rend,identity,evalue,qproduct,qgeneID,rproduct,rgeneID,merged_query,merged_query_name,merged_ref,merged_ref_name
patchman,Patchman_contig_1,16344,16776,gadget,Gadget_contig_1,16594,17026,100,2.06E-102,minor tail protein,QLZSKYRQ_CDS_0031,minor tail protein,IFXVGPNG_CDS_0031,patchman - QLZSKYRQ_CDS_0031,patchman - QLZSKYRQ_CDS_0031 - minor tail protein,gadget - IFXVGPNG_CDS_0031,gadget - IFXVGPNG_CDS_0031 - minor tail protein
patchman,Patchman_contig_1,20250,20577,gadget,Gadget_contig_1,20643,20826,100,1.59E-39,outer membrane protein,QLZSKYRQ_CDS_0033,hypothetical protein,IFXVGPNG_CDS_0034,patchman - QLZSKYRQ_CDS_0033,patchman - QLZSKYRQ_CDS_0033 - outer membrane protein,gadget - IFXVGPNG_CDS_0034,gadget - IFXVGPNG_CDS_0034 - hypothetical protein
patchman,Patchman_contig_1,21713,21272,gadget,Gadget_contig_1,21963,21516,83.6,3.52E-65,hypothetical protein,QLZSKYRQ_CDS_0035,hypothetical protein,IFXVGPNG_CDS_0036,patchman - QLZSKYRQ_CDS_0035,patchman - QLZSKYRQ_CDS_0035 - hypothetical protein,gadget - IFXVGPNG_CDS_0036,gadget - IFXVGPNG_CDS_0036 - hypothetical protein
patchman,Patchman_contig_1,22033,21928,gadget,Gadget_contig_1,22283,22178,100,3.48E-20,hypothetical protein,QLZSKYRQ_CDS_0037,hypothetical protein,IFXVGPNG_CDS_0038,patchman - QLZSKYRQ_CDS_0037,patchman - QLZSKYRQ_CDS_0037 - hypothetical protein,gadget - IFXVGPNG_CDS_0038,gadget - IFXVGPNG_CDS_0038 - hypothetical protein
patchman,Patchman_contig_1,22404,22644,gadget,Gadget_contig_1,22654,22894,94.9,9.57E-47,hypothetical protein,QLZSKYRQ_CDS_0039,hypothetical protein,IFXVGPNG_CDS_0040,patchman - QLZSKYRQ_CDS_0039,patchman - QLZSKYRQ_CDS_0039 - hypothetical protein,gadget - IFXVGPNG_CDS_0040,gadget - IFXVGPNG_CDS_0040 - hypothetical protein
patchman,Patchman_contig_1,12002,13070,gadget,Gadget_contig_1,12102,13170,97.7,1.19E-240,virion structural protein,QLZSKYRQ_CDS_0025,virion structural protein,IFXVGPNG_CDS_0025,patchman - QLZSKYRQ_CDS_0025,patchman - QLZSKYRQ_CDS_0025 - virion structural protein,gadget - IFXVGPNG_CDS_0025,gadget - IFXVGPNG_CDS_0025 - virion structural protein
patchman,Patchman_contig_1,14558,15818,gadget,Gadget_contig_1,14695,15613,39.6,1.58E-40,virion structural protein,QLZSKYRQ_CDS_0029,tail protein,IFXVGPNG_CDS_0028,patchman - QLZSKYRQ_CDS_0029,patchman - QLZSKYRQ_CDS_0029 - virion structural protein,gadget - IFXVGPNG_CDS_0028,gadget - IFXVGPNG_CDS_0028 - tail protein
patchman,Patchman_contig_1,31770,29997,gadget,Gadget_contig_1,30930,30108,98.9,3.73E-180,DNA polymerase,QLZSKYRQ_CDS_0055,DNA polymerase,IFXVGPNG_CDS_0055,patchman - QLZSKYRQ_CDS_0055,patchman - QLZSKYRQ_CDS_0055 - DNA polymerase,gadget - IFXVGPNG_CDS_0055,gadget - IFXVGPNG_CDS_0055 - DNA polymerase
patchman,Patchman_contig_1,33509,32894,gadget,Gadget_contig_1,33660,33045,98.5,2.72E-138,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,QLZSKYRQ_CDS_0059,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,IFXVGPNG_CDS_0061,patchman - QLZSKYRQ_CDS_0059,patchman - QLZSKYRQ_CDS_0059 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein,gadget - IFXVGPNG_CDS_0061,gadget - IFXVGPNG_CDS_0061 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein
patchman,Patchman_contig_1,20576,21239,gadget,Gadget_contig_1,20825,21488,100,2.14E-157,hypothetical protein,QLZSKYRQ_CDS_0034,hypothetical protein,IFXVGPNG_CDS_0035,patchman - QLZSKYRQ_CDS_0034,patchman - QLZSKYRQ_CDS_0034 - hypothetical protein,gadget - IFXVGPNG_CDS_0035,gadget - IFXVGPNG_CDS_0035 - hypothetical protein
patchman,Patchman_contig_1,21892,21709,gadget,Gadget_contig_1,22142,21959,100,9.42E-38,hypothetical protein,QLZSKYRQ_CDS_0035,hypothetical protein,IFXVGPNG_CDS_0036,patchman - QLZSKYRQ_CDS_0035,patchman - QLZSKYRQ_CDS_0035 - hypothetical protein,gadget - IFXVGPNG_CDS_0036,gadget - IFXVGPNG_CDS_0036 - hypothetical protein
patchman,Patchman_contig_1,22050,22368,gadget,Gadget_contig_1,22300,22618,100,2.04E-67,hypothetical protein,QLZSKYRQ_CDS_0038,hypothetical protein,IFXVGPNG_CDS_0039,patchman - QLZSKYRQ_CDS_0038,patchman - QLZSKYRQ_CDS_0038 - hypothetical protein,gadget - IFXVGPNG_CDS_0039,gadget - IFXVGPNG_CDS_0039 - hypothetical protein
patchman,Patchman_contig_1,22627,23110,gadget,Gadget_contig_1,23048,23360,100,3.00E-65,Rz-like spanin,QLZSKYRQ_CDS_0040,Rz-like spanin,IFXVGPNG_CDS_0042,patchman - QLZSKYRQ_CDS_0040,patchman - QLZSKYRQ_CDS_0040 - Rz-like spanin,gadget - IFXVGPNG_CDS_0042,gadget - IFXVGPNG_CDS_0042 - Rz-like spanin
patchman,Patchman_contig_1,24238,23509,gadget,Gadget_contig_1,24221,23759,95.1,6.08E-79,endolysin,QLZSKYRQ_CDS_0041,endolysin,IFXVGPNG_CDS_0043,patchman - QLZSKYRQ_CDS_0041,patchman - QLZSKYRQ_CDS_0041 - endolysin,gadget - IFXVGPNG_CDS_0043,gadget - IFXVGPNG_CDS_0043 - endolysin
patchman,Patchman_contig_1,25621,24751,gadget,Gadget_contig_1,25941,25002,99.3,4.07E-202,dCMP deaminase,QLZSKYRQ_CDS_0043,dCMP deaminase,IFXVGPNG_CDS_0046,patchman - QLZSKYRQ_CDS_0043,patchman - QLZSKYRQ_CDS_0043 - dCMP deaminase,gadget - IFXVGPNG_CDS_0046,gadget - IFXVGPNG_CDS_0046 - dCMP deaminase
patchman,Patchman_contig_1,27471,26574,gadget,Gadget_contig_1,27574,26677,99.6,5.66E-203,nucleotide pyrophosphohydrolase,QLZSKYRQ_CDS_0046,nucleotide pyrophosphohydrolase,IFXVGPNG_CDS_0048,patchman - QLZSKYRQ_CDS_0046,patchman - QLZSKYRQ_CDS_0046 - nucleotide pyrophosphohydrolase,gadget - IFXVGPNG_CDS_0048,gadget - IFXVGPNG_CDS_0048 - nucleotide pyrophosphohydrolase
patchman,Patchman_contig_1,28571,28100,gadget,Gadget_contig_1,29029,28198,98.7,1.58E-103,DNA helicase,QLZSKYRQ_CDS_0050,DNA helicase,IFXVGPNG_CDS_0052,patchman - QLZSKYRQ_CDS_0050,patchman - QLZSKYRQ_CDS_0050 - DNA helicase,gadget - IFXVGPNG_CDS_0052,gadget - IFXVGPNG_CDS_0052 - DNA helicase
patchman,Patchman_contig_1,34593,34218,gadget,Gadget_contig_1,34743,34449,93.4,6.09E-49,hypothetical protein,QLZSKYRQ_CDS_0062,hypothetical protein,IFXVGPNG_CDS_0065,patchman - QLZSKYRQ_CDS_0062,patchman - QLZSKYRQ_CDS_0062 - hypothetical protein,gadget - IFXVGPNG_CDS_0065,gadget - IFXVGPNG_CDS_0065 - hypothetical protein
patchman,Patchman_contig_1,8912,9074,gadget,Gadget_contig_1,8829,9174,100,4.06E-35,tail chaperonin,QLZSKYRQ_CDS_0021,tail chaperonin,IFXVGPNG_CDS_0022,patchman - QLZSKYRQ_CDS_0021,patchman - QLZSKYRQ_CDS_0021 - tail chaperonin,gadget - IFXVGPNG_CDS_0022,gadget - IFXVGPNG_CDS_0022 - tail chaperonin
patchman,Patchman_contig_1,9466,11692,gadget,Gadget_contig_1,9685,12094,97.6,0,tail length tape measure protein,QLZSKYRQ_CDS_0023,tail length tape measure protein,IFXVGPNG_CDS_0024,patchman - QLZSKYRQ_CDS_0023,patchman - QLZSKYRQ_CDS_0023 - tail length tape measure protein,gadget - IFXVGPNG_CDS_0024,gadget - IFXVGPNG_CDS_0024 - tail length tape measure protein
patchman,Patchman_contig_1,13080,13533,gadget,Gadget_contig_1,13180,13633,94.6,2.56E-95,HNH endonuclease,QLZSKYRQ_CDS_0026,HNH endonuclease,IFXVGPNG_CDS_0026,patchman - QLZSKYRQ_CDS_0026,patchman - QLZSKYRQ_CDS_0026 - HNH endonuclease,gadget - IFXVGPNG_CDS_0026,gadget - IFXVGPNG_CDS_0026 - HNH endonuclease
patchman,Patchman_contig_1,13905,14574,gadget,Gadget_contig_1,13643,14699,38,2.35E-32,tail protein,QLZSKYRQ_CDS_0028,virion structural protein,IFXVGPNG_CDS_0027,patchman - QLZSKYRQ_CDS_0028,patchman - QLZSKYRQ_CDS_0028 - tail protein,gadget - IFXVGPNG_CDS_0027,gadget - IFXVGPNG_CDS_0027 - virion structural protein
patchman,Patchman_contig_1,15832,16348,gadget,Gadget_contig_1,16064,16598,98.8,5.05E-115,minor tail protein,QLZSKYRQ_CDS_0030,minor tail protein,IFXVGPNG_CDS_0030,patchman - QLZSKYRQ_CDS_0030,patchman - QLZSKYRQ_CDS_0030 - minor tail protein,gadget - IFXVGPNG_CDS_0030,gadget - IFXVGPNG_CDS_0030 - minor tail protein
patchman,Patchman_contig_1,29646,28980,gadget,Gadget_contig_1,29751,29025,99,1.23E-138,DNA helicase,QLZSKYRQ_CDS_0052,DNA helicase,IFXVGPNG_CDS_0052,patchman - QLZSKYRQ_CDS_0052,patchman - QLZSKYRQ_CDS_0052 - DNA helicase,gadget - IFXVGPNG_CDS_0052,gadget - IFXVGPNG_CDS_0052 - DNA helicase
patchman,Patchman_contig_1,29996,29828,gadget,Gadget_contig_1,30107,29939,96.3,5.01E-34,hypothetical protein,QLZSKYRQ_CDS_0054,hypothetical protein,IFXVGPNG_CDS_0054,patchman - QLZSKYRQ_CDS_0054,patchman - QLZSKYRQ_CDS_0054 - hypothetical protein,gadget - IFXVGPNG_CDS_0054,gadget - IFXVGPNG_CDS_0054 - hypothetical protein
patchman,Patchman_contig_1,32246,31769,gadget,Gadget_contig_1,32355,32013,94.3,2.65E-57,DNA polymerase,QLZSKYRQ_CDS_0055,DNA polymerase,IFXVGPNG_CDS_0056,patchman - QLZSKYRQ_CDS_0055,patchman - QLZSKYRQ_CDS_0055 - DNA polymerase,gadget - IFXVGPNG_CDS_0056,gadget - IFXVGPNG_CDS_0056 - DNA polymerase
patchman,Patchman_contig_1,23106,23559,gadget,Gadget_contig_1,23356,23809,96.6,3.87E-99,endolysin,QLZSKYRQ_CDS_0041,endolysin,IFXVGPNG_CDS_0043,patchman - QLZSKYRQ_CDS_0041,patchman - QLZSKYRQ_CDS_0041 - endolysin,gadget - IFXVGPNG_CDS_0043,gadget - IFXVGPNG_CDS_0043 - endolysin
patchman,Patchman_contig_1,24834,24237,gadget,Gadget_contig_1,25006,24493,98.2,1.30E-75,DNA helicase,QLZSKYRQ_CDS_0042,dCMP deaminase,IFXVGPNG_CDS_0046,patchman - QLZSKYRQ_CDS_0042,patchman - QLZSKYRQ_CDS_0042 - DNA helicase,gadget - IFXVGPNG_CDS_0046,gadget - IFXVGPNG_CDS_0046 - dCMP deaminase
patchman,Patchman_contig_1,26578,26113,gadget,Gadget_contig_1,26681,26219,97.3,1.74E-101,phosphofructokinase,QLZSKYRQ_CDS_0045,nucleotide pyrophosphohydrolase,IFXVGPNG_CDS_0048,patchman - QLZSKYRQ_CDS_0045,patchman - QLZSKYRQ_CDS_0045 - phosphofructokinase,gadget - IFXVGPNG_CDS_0048,gadget - IFXVGPNG_CDS_0048 - nucleotide pyrophosphohydrolase
patchman,Patchman_contig_1,27907,27688,gadget,Gadget_contig_1,28136,27791,100,1.36E-47,hypothetical protein,QLZSKYRQ_CDS_0048,hypothetical protein,IFXVGPNG_CDS_0051,patchman - QLZSKYRQ_CDS_0048,patchman - QLZSKYRQ_CDS_0048 - hypothetical protein,gadget - IFXVGPNG_CDS_0051,gadget - IFXVGPNG_CDS_0051 - hypothetical protein
patchman,Patchman_contig_1,34215,33981,gadget,Gadget_contig_1,34366,34132,96.1,1.57E-48,hypothetical protein,QLZSKYRQ_CDS_0061,hypothetical protein,IFXVGPNG_CDS_0064,patchman - QLZSKYRQ_CDS_0061,patchman - QLZSKYRQ_CDS_0061 - hypothetical protein,gadget - IFXVGPNG_CDS_0064,gadget - IFXVGPNG_CDS_0064 - hypothetical protein
patchman,Patchman_contig_1,35001,34596,gadget,Gadget_contig_1,35064,34746,100,1.50E-68,exonuclease,QLZSKYRQ_CDS_0063,exonuclease,IFXVGPNG_CDS_0066,patchman - QLZSKYRQ_CDS_0063,patchman - QLZSKYRQ_CDS_0063 - exonuclease,gadget - IFXVGPNG_CDS_0066,gadget - IFXVGPNG_CDS_0066 - exonuclease
patchman,Patchman_contig_1,38213,37832,gadget,Gadget_contig_1,38764,38023,99.2,3.84E-79,protease,QLZSKYRQ_CDS_0069,protease,IFXVGPNG_CDS_0073,patchman - QLZSKYRQ_CDS_0069,patchman - QLZSKYRQ_CDS_0069 - protease,gadget - IFXVGPNG_CDS_0073,gadget - IFXVGPNG_CDS_0073 - protease
patchman,Patchman_contig_1,45640,46120,gadget,Gadget_contig_1,45989,46469,98.1,5.30E-109,terminase small subunit,QLZSKYRQ_CDS_0086,terminase small subunit,IFXVGPNG_CDS_0092,patchman - QLZSKYRQ_CDS_0086,patchman - QLZSKYRQ_CDS_0086 - terminase small subunit,gadget - IFXVGPNG_CDS_0092,gadget - IFXVGPNG_CDS_0092 - terminase small subunit
patchman,Patchman_contig_1,5511,6066,gadget,Gadget_contig_1,5609,6164,100,3.28E-126,head-tail adaptor Ad1,QLZSKYRQ_CDS_0012,head-tail adaptor Ad1,IFXVGPNG_CDS_0014,patchman - QLZSKYRQ_CDS_0012,patchman - QLZSKYRQ_CDS_0012 - head-tail adaptor Ad1,gadget - IFXVGPNG_CDS_0014,gadget - IFXVGPNG_CDS_0014 - head-tail adaptor Ad1
patchman,Patchman_contig_1,6635,6764,gadget,Gadget_contig_1,6734,6863,100,3.04E-25,hypothetical protein,QLZSKYRQ_CDS_0015,hypothetical protein,IFXVGPNG_CDS_0017,patchman - QLZSKYRQ_CDS_0015,patchman - QLZSKYRQ_CDS_0015 - hypothetical protein,gadget - IFXVGPNG_CDS_0017,gadget - IFXVGPNG_CDS_0017 - hypothetical protein
patchman,Patchman_contig_1,6913,8248,gadget,Gadget_contig_1,7296,8346,98.2,6.63E-231,minor tail protein,QLZSKYRQ_CDS_0017,minor tail protein,IFXVGPNG_CDS_0020,patchman - QLZSKYRQ_CDS_0017,patchman - QLZSKYRQ_CDS_0017 - minor tail protein,gadget - IFXVGPNG_CDS_0020,gadget - IFXVGPNG_CDS_0020 - minor tail protein
patchman,Patchman_contig_1,9048,9498,gadget,Gadget_contig_1,9148,9598,100,1.10E-95,tail completion or Neck1 protein,QLZSKYRQ_CDS_0022,tail completion or Neck1 protein,IFXVGPNG_CDS_0023,patchman - QLZSKYRQ_CDS_0022,patchman - QLZSKYRQ_CDS_0022 - tail completion or Neck1 protein,gadget - IFXVGPNG_CDS_0023,gadget - IFXVGPNG_CDS_0023 - tail completion or Neck1 protein
patchman,Patchman_contig_1,39239,39353,gadget,Gadget_contig_1,39459,39567,97.1,1.63E-21,hypothetical protein,QLZSKYRQ_CDS_0073,hypothetical protein,IFXVGPNG_CDS_0075,patchman - QLZSKYRQ_CDS_0073,patchman - QLZSKYRQ_CDS_0073 - hypothetical protein,gadget - IFXVGPNG_CDS_0075,gadget - IFXVGPNG_CDS_0075 - hypothetical protein
patchman,Patchman_contig_1,39524,40514,gadget,Gadget_contig_1,39738,40902,99,9.56E-213,DNA primase,QLZSKYRQ_CDS_0075,DNA primase,IFXVGPNG_CDS_0077,patchman - QLZSKYRQ_CDS_0075,patchman - QLZSKYRQ_CDS_0075 - DNA primase,gadget - IFXVGPNG_CDS_0077,gadget - IFXVGPNG_CDS_0077 - DNA primase
patchman,Patchman_contig_1,42956,43133,gadget,Gadget_contig_1,43173,43362,91.9,1.17E-34,hypothetical protein,QLZSKYRQ_CDS_0080,hypothetical protein,IFXVGPNG_CDS_0082,patchman - QLZSKYRQ_CDS_0080,patchman - QLZSKYRQ_CDS_0080 - hypothetical protein,gadget - IFXVGPNG_CDS_0082,gadget - IFXVGPNG_CDS_0082 - hypothetical protein
patchman,Patchman_contig_1,1015,1129,gadget,Gadget_contig_1,1015,1129,81,2.93E-16,hypothetical protein,QLZSKYRQ_CDS_0002,hypothetical protein,IFXVGPNG_CDS_0003,patchman - QLZSKYRQ_CDS_0002,patchman - QLZSKYRQ_CDS_0002 - hypothetical protein,gadget - IFXVGPNG_CDS_0003,gadget - IFXVGPNG_CDS_0003 - hypothetical protein
patchman,Patchman_contig_1,1247,1481,gadget,Gadget_contig_1,1247,1481,100,4.22E-54,hypothetical protein,QLZSKYRQ_CDS_0003,hypothetical protein,IFXVGPNG_CDS_0004,patchman - QLZSKYRQ_CDS_0003,patchman - QLZSKYRQ_CDS_0003 - hypothetical protein,gadget - IFXVGPNG_CDS_0004,gadget - IFXVGPNG_CDS_0004 - hypothetical protein
patchman,Patchman_contig_1,3023,3371,gadget,Gadget_contig_1,3021,3369,100,3.34E-75,hypothetical protein,QLZSKYRQ_CDS_0006,hypothetical protein,IFXVGPNG_CDS_0008,patchman - QLZSKYRQ_CDS_0006,patchman - QLZSKYRQ_CDS_0006 - hypothetical protein,gadget - IFXVGPNG_CDS_0008,gadget - IFXVGPNG_CDS_0008 - hypothetical protein
patchman,Patchman_contig_1,3852,4074,gadget,Gadget_contig_1,3850,4072,100,1.05E-50,hypothetical protein,QLZSKYRQ_CDS_0008,hypothetical protein,IFXVGPNG_CDS_0010,patchman - QLZSKYRQ_CDS_0008,patchman - QLZSKYRQ_CDS_0008 - hypothetical protein,gadget - IFXVGPNG_CDS_0010,gadget - IFXVGPNG_CDS_0010 - hypothetical protein
patchman,Patchman_contig_1,4896,5172,gadget,Gadget_contig_1,4895,5270,64.5,1.73E-46,hypothetical protein,QLZSKYRQ_CDS_0010,hypothetical protein,IFXVGPNG_CDS_0012,patchman - QLZSKYRQ_CDS_0010,patchman - QLZSKYRQ_CDS_0010 - hypothetical protein,gadget - IFXVGPNG_CDS_0012,gadget - IFXVGPNG_CDS_0012 - hypothetical protein
patchman,Patchman_contig_1,16753,20251,gadget,Gadget_contig_1,17003,20501,99.7,0,central tail fiber J,QLZSKYRQ_CDS_0032,central tail fiber J,IFXVGPNG_CDS_0032,patchman - QLZSKYRQ_CDS_0032,patchman - QLZSKYRQ_CDS_0032 - central tail fiber J,gadget - IFXVGPNG_CDS_0032,gadget - IFXVGPNG_CDS_0032 - central tail fiber J
patchman,Patchman_contig_1,35754,35046,gadget,Gadget_contig_1,35905,35197,97.4,7.31E-160,exonuclease,QLZSKYRQ_CDS_0064,hypothetical protein,IFXVGPNG_CDS_0067,patchman - QLZSKYRQ_CDS_0064,patchman - QLZSKYRQ_CDS_0064 - exonuclease,gadget - IFXVGPNG_CDS_0067,gadget - IFXVGPNG_CDS_0067 - hypothetical protein
patchman,Patchman_contig_1,37762,36598,gadget,Gadget_contig_1,37459,36778,86.7,5.19E-133,hypothetical protein,QLZSKYRQ_CDS_0067,hypothetical protein,IFXVGPNG_CDS_0071,patchman - QLZSKYRQ_CDS_0067,patchman - QLZSKYRQ_CDS_0067 - hypothetical protein,gadget - IFXVGPNG_CDS_0071,gadget - IFXVGPNG_CDS_0071 - hypothetical protein
patchman,Patchman_contig_1,43214,43568,gadget,Gadget_contig_1,43445,43538,72.2,0.0002331,hypothetical protein,QLZSKYRQ_CDS_0081,hypothetical protein,IFXVGPNG_CDS_0083,patchman - QLZSKYRQ_CDS_0081,patchman - QLZSKYRQ_CDS_0081 - hypothetical protein,gadget - IFXVGPNG_CDS_0083,gadget - IFXVGPNG_CDS_0083 - hypothetical protein
patchman,Patchman_contig_1,5181,5508,gadget,Gadget_contig_1,5279,5606,99,1.06E-67,hypothetical protein,QLZSKYRQ_CDS_0011,hypothetical protein,IFXVGPNG_CDS_0013,patchman - QLZSKYRQ_CDS_0011,patchman - QLZSKYRQ_CDS_0011 - hypothetical protein,gadget - IFXVGPNG_CDS_0013,gadget - IFXVGPNG_CDS_0013 - hypothetical protein
patchman,Patchman_contig_1,6315,6528,gadget,Gadget_contig_1,6165,6585,89.2,1.07E-33,hypothetical protein,QLZSKYRQ_CDS_0014,hypothetical protein,IFXVGPNG_CDS_0015,patchman - QLZSKYRQ_CDS_0014,patchman - QLZSKYRQ_CDS_0014 - hypothetical protein,gadget - IFXVGPNG_CDS_0015,gadget - IFXVGPNG_CDS_0015 - hypothetical protein
patchman,Patchman_contig_1,6779,6902,gadget,Gadget_contig_1,6878,7001,100,1.53E-23,hypothetical protein,QLZSKYRQ_CDS_0016,hypothetical protein,IFXVGPNG_CDS_0018,patchman - QLZSKYRQ_CDS_0016,patchman - QLZSKYRQ_CDS_0016 - hypothetical protein,gadget - IFXVGPNG_CDS_0018,gadget - IFXVGPNG_CDS_0018 - hypothetical protein
patchman,Patchman_contig_1,8279,8564,gadget,Gadget_contig_1,8377,8809,87.9,1.20E-51,Tail assembly chaperone,QLZSKYRQ_CDS_0018,Tail assembly chaperone,IFXVGPNG_CDS_0021,patchman - QLZSKYRQ_CDS_0018,patchman - QLZSKYRQ_CDS_0018 - Tail assembly chaperone,gadget - IFXVGPNG_CDS_0021,gadget - IFXVGPNG_CDS_0021 - Tail assembly chaperone
patchman,Patchman_contig_1,33909,33618,gadget,Gadget_contig_1,33965,33770,87.5,7.56E-34,hypothetical protein,QLZSKYRQ_CDS_0060,hypothetical protein,IFXVGPNG_CDS_0062,patchman - QLZSKYRQ_CDS_0060,patchman - QLZSKYRQ_CDS_0060 - hypothetical protein,gadget - IFXVGPNG_CDS_0062,gadget - IFXVGPNG_CDS_0062 - hypothetical protein
patchman,Patchman_contig_1,39185,38486,gadget,Gadget_contig_1,39399,38679,87.4,1.17E-127,hypothetical protein,QLZSKYRQ_CDS_0071,protease,IFXVGPNG_CDS_0073,patchman - QLZSKYRQ_CDS_0071,patchman - QLZSKYRQ_CDS_0071 - hypothetical protein,gadget - IFXVGPNG_CDS_0073,gadget - IFXVGPNG_CDS_0073 - protease
patchman,Patchman_contig_1,39339,39525,gadget,Gadget_contig_1,39553,39739,96.7,2.21E-37,hypothetical protein,QLZSKYRQ_CDS_0074,hypothetical protein,IFXVGPNG_CDS_0076,patchman - QLZSKYRQ_CDS_0074,patchman - QLZSKYRQ_CDS_0074 - hypothetical protein,gadget - IFXVGPNG_CDS_0076,gadget - IFXVGPNG_CDS_0076 - hypothetical protein
patchman,Patchman_contig_1,40444,41932,gadget,Gadget_contig_1,40937,42299,92,3.76E-254,DNA primase,QLZSKYRQ_CDS_0076,DNA primase,IFXVGPNG_CDS_0078,patchman - QLZSKYRQ_CDS_0076,patchman - QLZSKYRQ_CDS_0076 - DNA primase,gadget - IFXVGPNG_CDS_0078,gadget - IFXVGPNG_CDS_0078 - DNA primase
patchman,Patchman_contig_1,42223,42337,gadget,Gadget_contig_1,42440,42554,94.5,9.18E-20,hypothetical protein,QLZSKYRQ_CDS_0078,hypothetical protein,IFXVGPNG_CDS_0080,patchman - QLZSKYRQ_CDS_0078,patchman - QLZSKYRQ_CDS_0078 - hypothetical protein,gadget - IFXVGPNG_CDS_0080,gadget - IFXVGPNG_CDS_0080 - hypothetical protein
patchman,Patchman_contig_1,42437,42953,gadget,Gadget_contig_1,42654,43170,100,1.55E-119,hypothetical protein,QLZSKYRQ_CDS_0079,hypothetical protein,IFXVGPNG_CDS_0081,patchman - QLZSKYRQ_CDS_0079,patchman - QLZSKYRQ_CDS_0079 - hypothetical protein,gadget - IFXVGPNG_CDS_0081,gadget - IFXVGPNG_CDS_0081 - hypothetical protein
patchman,Patchman_contig_1,0,1002,infector,Infector_contig_1,0,303,98.8,1.57E-61,terminase large subunit,QLZSKYRQ_CDS_0001,terminase large subunit,IHDRJJQR_CDS_0001,patchman - QLZSKYRQ_CDS_0001,patchman - QLZSKYRQ_CDS_0001 - terminase large subunit,infector - IHDRJJQR_CDS_0001,infector - IHDRJJQR_CDS_0001 - terminase large subunit
patchman,Patchman_contig_1,1015,1129,infector,Infector_contig_1,412,976,78.3,6.96E-16,hypothetical protein,QLZSKYRQ_CDS_0002,terminase large subunit,IHDRJJQR_CDS_0002,patchman - QLZSKYRQ_CDS_0002,patchman - QLZSKYRQ_CDS_0002 - hypothetical protein,infector - IHDRJJQR_CDS_0002,infector - IHDRJJQR_CDS_0002 - terminase large subunit
patchman,Patchman_contig_1,1247,1481,infector,Infector_contig_1,1092,1320,64.7,1.52E-26,hypothetical protein,QLZSKYRQ_CDS_0003,hypothetical protein,IHDRJJQR_CDS_0003,patchman - QLZSKYRQ_CDS_0003,patchman - QLZSKYRQ_CDS_0003 - hypothetical protein,infector - IHDRJJQR_CDS_0003,infector - IHDRJJQR_CDS_0003 - hypothetical protein
patchman,Patchman_contig_1,1483,2524,infector,Infector_contig_1,1721,2366,98.1,3.07E-147,portal protein,QLZSKYRQ_CDS_0004,portal protein,IHDRJJQR_CDS_0006,patchman - QLZSKYRQ_CDS_0004,patchman - QLZSKYRQ_CDS_0004 - portal protein,infector - IHDRJJQR_CDS_0006,infector - IHDRJJQR_CDS_0006 - portal protein
patchman,Patchman_contig_1,2589,3021,infector,Infector_contig_1,2431,2908,89,2.61E-59,portal protein,QLZSKYRQ_CDS_0005,portal protein,IHDRJJQR_CDS_0007,patchman - QLZSKYRQ_CDS_0005,patchman - QLZSKYRQ_CDS_0005 - portal protein,infector - IHDRJJQR_CDS_0007,infector - IHDRJJQR_CDS_0007 - portal protein
patchman,Patchman_contig_1,3415,3856,infector,Infector_contig_1,2864,3698,98.6,5.49E-94,head scaffolding protein,QLZSKYRQ_CDS_0007,head scaffolding protein,IHDRJJQR_CDS_0008,patchman - QLZSKYRQ_CDS_0007,patchman - QLZSKYRQ_CDS_0007 - head scaffolding protein,infector - IHDRJJQR_CDS_0008,infector - IHDRJJQR_CDS_0008 - head scaffolding protein
patchman,Patchman_contig_1,4091,4826,infector,Infector_contig_1,3543,4668,99.5,6.75E-166,major head protein,QLZSKYRQ_CDS_0009,major head protein,IHDRJJQR_CDS_0009,patchman - QLZSKYRQ_CDS_0009,patchman - QLZSKYRQ_CDS_0009 - major head protein,infector - IHDRJJQR_CDS_0009,infector - IHDRJJQR_CDS_0009 - major head protein
patchman,Patchman_contig_1,4896,5172,infector,Infector_contig_1,4738,5008,92.3,8.09E-55,hypothetical protein,QLZSKYRQ_CDS_0010,hypothetical protein,IHDRJJQR_CDS_0010,patchman - QLZSKYRQ_CDS_0010,patchman - QLZSKYRQ_CDS_0010 - hypothetical protein,infector - IHDRJJQR_CDS_0010,infector - IHDRJJQR_CDS_0010 - hypothetical protein
patchman,Patchman_contig_1,5181,5508,infector,Infector_contig_1,5017,5344,98.1,2.50E-67,hypothetical protein,QLZSKYRQ_CDS_0011,hypothetical protein,IHDRJJQR_CDS_0011,patchman - QLZSKYRQ_CDS_0011,patchman - QLZSKYRQ_CDS_0011 - hypothetical protein,infector - IHDRJJQR_CDS_0011,infector - IHDRJJQR_CDS_0011 - hypothetical protein
